route,viewport,url,method,resource_type,status,failure,classification,result
/tools/hmo-license-checker,tablet,https://landlordheaven.co.uk/section-8-notice-generator?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,tablet,https://landlordheaven.co.uk/products/ast?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,tablet,https://landlordheaven.co.uk/premium-tenancy-agreement?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,tablet,https://landlordheaven.co.uk/hmo-shared-house-tenancy-agreement?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,tablet,https://landlordheaven.co.uk/standard-tenancy-agreement?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,tablet,https://landlordheaven.co.uk/student-tenancy-agreement?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,tablet,https://landlordheaven.co.uk/rent-increase?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,tablet,https://landlordheaven.co.uk/products/money-claim?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,tablet,https://landlordheaven.co.uk/assisted-prep?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,tablet,https://landlordheaven.co.uk/products/complete-pack?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,tablet,https://landlordheaven.co.uk/products/notice-only?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/products/notice-only?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/products/ast?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/tools?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/auth/login?_rsc=19pd1,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/assisted-prep?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/rent-increase?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m0v9239287483za200zd9239287483&_p=1784983472566&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=2120434440&_eu=AAAAACAC&are=1&cid=1936771703.1784983473&ec_mode=a&frm=0&ibt=1&ngs=1&pscdl=&rcb=1&sr=800x600&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&_s=1&tag_exp=115938465~115938468~118897920~118897930~119896803&sid=1784983473&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Ftools%2Fhmo-license-checker&dt=HMO%20Licence%20Checker%20%7C%20England%20Landlords&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=1631,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/tools?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/products/notice-only?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/products/ast?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m0v9239287483za200zd9239287483&_p=1784983472566&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=2120434440&_eu=AAAAACQC&are=1&cid=1936771703.1784983473&frm=0&ibt=1&ngs=1&pscdl=&rcb=1&sr=800x600&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&tag_exp=115938465~115938468~118897920~118897930~119896803&sid=1784983473&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Ftools%2Fhmo-license-checker&dt=HMO%20Licence%20Checker%20%7C%20England%20Landlords&_s=2&tfd=3217,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/eviction-notice-england?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/tools/rent-arrears-calculator?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/refunds?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/cookies?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/terms?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/privacy?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/help?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/ask-heaven?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/about?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/section-8-notice?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/blog?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/eviction-guides?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/samples?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/lodger-agreement?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/hmo-shared-house-tenancy-agreement?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/student-tenancy-agreement?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/premium-tenancy-agreement?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/standard-tenancy-agreement?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/pricing?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/products/complete-pack?_rsc=1119k,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/refunds?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/cookies?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/privacy?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/terms?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/help?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/contact?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/about?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/section-8-notice?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/ask-heaven?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/eviction-guides?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/lodger-agreement?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://landlordheaven.co.uk/blog?_rsc=11dmp,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/hmo-license-checker,desktop,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m0v9239287483za200zd9239287483&_p=1784983472566&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=2120434440&_eu=AEAAACQC&ae=a&are=1&cid=1936771703.1784983473&frm=0&ibt=1&ngs=1&pscdl=&rcb=1&sr=800x600&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&_s=3&tag_exp=115938465~115938468~118897920~118897930~119896803&sid=1784983473&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Ftools%2Fhmo-license-checker&dt=HMO%20Licence%20Checker%20%7C%20England%20Landlords&en=scroll&epn.percent_scrolled=90&_et=2&tfd=8225,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/tools/rent-arrears-calculator?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/products/money-claim?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m0v9239287483za200zd9239287483&_p=1784983487016&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1524785608&_eu=AAAAACAC&are=1&cid=1523202578.1784983488&ec_mode=a&frm=0&ibt=1&ngs=1&pscdl=&rcb=15&sr=390x844&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&_s=1&tag_exp=115938466~115938469~118395334~118897920~118897930~119724322~119896803&sid=1784983487&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Ftools%2Frent-arrears-calculator&dt=Rent%20Arrears%20Calculator%20%7C%20UK%20Landlords&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=1948,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m0v9239287483za200zd9239287483&_p=1784983487016&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1524785608&_eu=AAAAACQC&are=1&cid=1523202578.1784983488&frm=0&ibt=1&ngs=1&pscdl=&rcb=15&sr=390x844&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&tag_exp=115938466~115938469~118395334~118897920~118897930~119724322~119896803&sid=1784983487&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Ftools%2Frent-arrears-calculator&dt=Rent%20Arrears%20Calculator%20%7C%20UK%20Landlords&_s=2&tfd=3908,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/rent-increase?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/products/ast?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/pricing?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/terms?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/privacy?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/cookies?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/help?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/contact?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/ask-heaven?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/about?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/tools?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/section-8-notice?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/eviction-guides?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/samples?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/blog?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/lodger-agreement?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/hmo-shared-house-tenancy-agreement?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/student-tenancy-agreement?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/premium-tenancy-agreement?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/refunds?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/privacy?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/cookies?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/contact?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/about?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/terms?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/help?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/section-8-notice?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/tools?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/samples?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/ask-heaven?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/eviction-guides?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/lodger-agreement?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/blog?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://landlordheaven.co.uk/hmo-shared-house-tenancy-agreement?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,mobile,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m0v9239287483za200zd9239287483&_p=1784983487016&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1524785608&_eu=AEAAACQC&ae=a&are=1&cid=1523202578.1784983488&frm=0&ibt=1&ngs=1&pscdl=&rcb=15&sr=390x844&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&_s=3&tag_exp=115938466~115938469~118395334~118897920~118897930~119724322~119896803&sid=1784983487&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Ftools%2Frent-arrears-calculator&dt=Rent%20Arrears%20Calculator%20%7C%20UK%20Landlords&en=scroll&epn.percent_scrolled=90&_et=2&tfd=8912,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/products/money-claim?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/tools/rent-arrears-calculator?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/products/money-claim?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/tools/rent-arrears-calculator?_rsc=h9m4o,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m1h2v9239287483za200zd9239287483&_p=1784983510139&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1821414893&_eu=AAAAACAC&are=1&cid=1008892221.1784983511&ec_mode=a&frm=0&ibt=1&ngs=1&pscdl=&rcb=6&sr=800x600&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&_s=1&tag_exp=115938466~115938469~118897920~118897930~119527020~119896802&sid=1784983510&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Ftools%2Frent-arrears-calculator&dt=Rent%20Arrears%20Calculator%20%7C%20UK%20Landlords&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=1806,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m1h2v9239287483za200zd9239287483&_p=1784983510139&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1821414893&_eu=AAAAACQC&are=1&cid=1008892221.1784983511&frm=0&ibt=1&ngs=1&pscdl=&rcb=6&sr=800x600&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&tag_exp=115938466~115938469~118897920~118897930~119527020~119896802&sid=1784983510&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Ftools%2Frent-arrears-calculator&dt=Rent%20Arrears%20Calculator%20%7C%20UK%20Landlords&_s=2&tfd=3783,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/premium-tenancy-agreement?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/lodger-agreement?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/hmo-shared-house-tenancy-agreement?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/student-tenancy-agreement?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/privacy?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/cookies?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/terms?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/refunds?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/help?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/contact?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/about?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/ask-heaven?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/samples?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/section-8-notice?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/eviction-guides?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/tools?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/blog?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/products/ast?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/pricing?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/standard-tenancy-agreement?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/tools/rent-arrears-calculator,tablet,https://landlordheaven.co.uk/rent-increase?_rsc=1dh2m,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
